id,timestamp,lp,v,gtt,gtn,ggn,ts,tp,t48,t1,t2,p48,p1,p2,pexh,tic,mf,decay_coeff_comp,decay_coeff_turbine,turbine_id
11442,2025-09-22 17:46:50,2.12,6.0,5342.64,1378.03,6830.77,31.06,31.06,539.04,288.0,561.9,1.28,1.0,6.86,1.02,11.45,0.19,1.0,1.0,1
11443,2025-09-22 17:47:00,3.13,9.0,9374.21,1426.37,7184.37,65.49,65.49,579.66,288.0,578.15,1.44,1.0,7.69,1.02,16.75,0.25,1.0,1.0,1
11444,2025-09-22 17:47:10,4.15,12.0,14906.44,1619.51,7754.24,116.44,116.44,623.49,288.0,601.18,1.71,1.0,9.1,1.02,17.25,0.34,1.0,1.0,1
11445,2025-09-22 17:47:20,5.16,15.0,22035.54,1926.18,8333.48,178.32,178.32,684.9,288.0,629.78,2.09,1.0,11.0,1.03,24.36,0.48,1.0,1.0,1
11446,2025-09-22 17:47:30,6.15,18.0,30130.52,2303.05,8797.07,251.22,251.22,744.87,288.0,656.94,2.53,1.0,13.2,1.03,33.05,0.65,1.0,1.0,1
11447,2025-09-22 17:47:40,7.18,21.0,39919.73,2690.75,9073.88,338.82,338.82,815.46,288.0,688.0,3.03,1.0,15.63,1.04,44.51,0.88,1.0,1.0,1
11448,2025-09-22 17:47:50,8.22,24.0,54256.88,3108.63,9388.24,471.77,471.77,912.7,288.0,724.28,3.7,1.0,18.76,1.04,62.36,1.23,1.0,1.0,1
11449,2025-09-22 17:48:00,6.21,18.0,42418.86,2685.48,8573.45,364.57,364.57,820.19,288.0,682.22,3.12,1.0,15.79,1.04,48.25,1.01,1.0,1.0,1
11450,2025-09-22 17:48:10,4.18,12.0,27043.06,2104.56,7727.54,226.0,226.0,704.03,288.0,627.84,2.34,1.0,11.93,1.03,36.22,0.69,1.0,1.0,1
11451,2025-09-22 17:48:20,2.12,6.0,5576.86,1380.01,6834.78,31.17,31.17,545.12,288.0,562.91,1.29,1.0,6.9,1.02,11.25,0.2,1.0,1.0,1
11452,2025-09-22 17:48:30,3.13,9.0,9319.92,1426.29,7186.63,65.47,65.47,577.39,288.0,577.77,1.44,1.0,7.67,1.02,16.65,0.25,1.0,1.0,1
11453,2025-09-22 17:48:40,4.15,12.0,14906.47,1619.51,7756.02,116.42,116.42,622.65,288.0,601.03,1.71,1.0,9.09,1.02,17.21,0.34,1.0,1.0,1
11454,2025-09-22 17:48:50,5.16,15.0,22035.51,1926.18,8334.77,178.32,178.32,683.97,288.0,629.6,2.09,1.0,10.98,1.03,24.31,0.48,1.0,1.0,1
11455,2025-09-22 17:49:00,6.15,18.0,30130.32,2303.05,8797.87,251.22,251.22,743.89,288.0,656.75,2.53,1.0,13.18,1.03,32.98,0.65,1.0,1.0,1
11456,2025-09-22 17:49:10,7.18,21.0,39919.55,2690.75,9074.53,338.83,338.83,814.45,288.0,687.82,3.03,1.0,15.62,1.04,44.43,0.88,1.0,1.0,1
11457,2025-09-22 17:49:20,8.22,24.0,54256.67,3108.63,9388.82,471.78,471.78,911.75,288.0,724.12,3.7,1.0,18.74,1.04,62.27,1.23,1.0,1.0,1
11458,2025-09-22 17:49:30,6.21,18.0,42835.48,2684.03,8573.99,364.49,364.49,831.33,288.0,683.78,3.13,1.0,15.85,1.04,48.26,1.02,1.0,1.0,1
11459,2025-09-22 17:49:40,4.18,12.0,27346.01,2103.01,7728.66,225.91,225.91,712.3,288.0,628.99,2.35,1.0,11.97,1.03,36.25,0.7,1.0,1.0,1
11460,2025-09-22 17:49:50,2.12,6.0,5879.85,1378.45,6836.45,31.06,31.06,553.42,288.0,564.07,1.3,1.0,6.95,1.02,11.29,0.21,1.0,1.0,1
11461,2025-09-22 17:50:00,3.13,9.0,9206.23,1426.18,7188.83,65.45,65.45,573.65,288.0,577.21,1.43,1.0,7.64,1.02,16.61,0.25,1.0,1.0,1
11462,2025-09-22 17:50:10,4.15,12.0,14906.64,1619.51,7757.8,116.43,116.43,621.81,288.0,600.87,1.71,1.0,9.08,1.02,17.16,0.34,1.0,1.0,1
11463,2025-09-22 17:50:20,5.16,15.0,22035.71,1926.18,8336.06,178.32,178.32,683.04,288.0,629.42,2.09,1.0,10.97,1.03,24.25,0.48,1.0,1.0,1
11464,2025-09-22 17:50:30,6.15,18.0,30130.32,2303.04,8798.67,251.21,251.21,742.91,288.0,656.57,2.53,1.0,13.17,1.03,32.91,0.65,1.0,1.0,1
11465,2025-09-22 17:50:40,7.18,21.0,39919.38,2690.74,9075.17,338.82,338.82,813.44,288.0,687.64,3.03,1.0,15.6,1.04,44.35,0.88,1.0,1.0,1
11466,2025-09-22 17:50:50,8.22,24.0,54256.82,3108.63,9389.41,471.87,471.87,910.81,288.0,723.96,3.7,1.0,18.72,1.04,62.18,1.23,1.0,1.0,1
11467,2025-09-22 17:51:00,6.21,18.0,42363.44,2670.86,8545.14,363.82,363.82,825.76,288.0,682.6,3.11,1.0,15.78,1.04,51.19,1.01,1.0,0.99,1
11468,2025-09-22 17:51:10,4.18,12.0,26612.21,2104.02,7687.63,227.81,227.81,700.47,288.0,628.11,2.33,1.0,11.93,1.03,31.81,0.68,1.0,0.98,1
11469,2025-09-22 17:51:20,2.12,6.0,5144.83,1379.46,6773.58,32.87,32.87,548.23,288.0,564.36,1.28,1.0,6.98,1.02,7.16,0.19,1.0,0.98,1
11470,2025-09-22 17:51:30,3.13,9.0,8942.92,1440.36,7138.41,68.02,68.02,580.41,288.0,579.82,1.43,1.0,7.79,1.02,9.83,0.24,1.0,0.98,1
11471,2025-09-22 17:51:40,4.15,12.0,14903.53,1619.49,7711.74,116.39,116.39,642.88,288.0,604.64,1.72,1.0,9.31,1.02,18.23,0.36,1.0,0.98,1
11472,2025-09-22 17:51:50,5.16,15.0,22032.54,1926.19,8302.76,178.3,178.3,706.59,288.0,633.83,2.09,1.0,11.26,1.03,25.64,0.51,1.0,0.98,1
11473,2025-09-22 17:52:00,6.15,18.0,30133.65,2303.0,8777.86,251.26,251.26,767.62,288.0,661.04,2.54,1.0,13.52,1.03,34.62,0.69,1.0,0.98,1
11474,2025-09-22 17:52:10,7.18,21.0,39919.34,2690.56,9058.24,338.83,338.83,838.95,288.0,692.01,3.04,1.0,16.03,1.04,46.4,0.92,1.0,0.98,1
11475,2025-09-22 17:52:20,8.22,24.0,54250.4,3108.4,9373.25,471.73,471.73,934.35,288.0,727.8,3.72,1.0,19.26,1.04,64.49,1.28,1.0,0.98,1
11476,2025-09-22 17:52:30,6.21,18.0,42345.83,2669.43,8533.3,363.59,363.59,840.78,288.0,685.03,3.13,1.0,16.18,1.04,52.82,1.05,1.0,0.98,1
11477,2025-09-22 17:52:40,4.18,12.0,26564.18,2102.33,7680.12,227.57,227.57,705.77,288.0,628.98,2.33,1.0,12.14,1.03,32.64,0.69,1.0,0.98,1
11478,2025-09-22 17:52:50,2.12,6.0,5104.14,1377.79,6774.92,32.77,32.77,546.39,288.0,563.97,1.28,1.0,6.96,1.02,7.13,0.19,1.0,0.98,1
11479,2025-09-22 17:53:00,3.13,9.0,8907.6,1439.94,7140.39,67.94,67.94,578.63,288.0,579.46,1.43,1.0,7.77,1.02,9.8,0.24,1.0,0.98,1
11480,2025-09-22 17:53:10,4.15,12.0,14903.58,1619.49,7713.5,116.4,116.4,641.99,288.0,604.48,1.72,1.0,9.3,1.02,18.19,0.36,1.0,0.98,1
11481,2025-09-22 17:53:20,5.16,15.0,22032.61,1926.19,8304.02,178.31,178.31,705.59,288.0,633.64,2.09,1.0,11.25,1.03,25.58,0.51,1.0,0.98,1
11482,2025-09-22 17:53:30,6.15,18.0,30133.43,2303.01,8778.66,251.26,251.26,766.58,288.0,660.85,2.54,1.0,13.51,1.03,34.55,0.68,1.0,0.98,1
11483,2025-09-22 17:53:40,7.18,21.0,39920.38,2690.59,9058.91,338.86,338.86,837.87,288.0,691.82,3.04,1.0,16.01,1.04,46.31,0.92,1.0,0.98,1
11484,2025-09-22 17:53:50,8.22,24.0,54251.41,3108.43,9373.91,471.79,471.79,933.34,288.0,727.62,3.72,1.0,19.24,1.04,64.39,1.27,1.0,0.98,1
11485,2025-09-22 17:54:00,6.21,18.0,42409.6,2671.08,8535.85,363.78,363.78,841.91,288.0,685.17,3.13,1.0,16.17,1.04,53.16,1.05,1.0,0.98,1
11486,2025-09-22 17:54:10,4.18,12.0,26677.59,2104.54,7683.7,227.83,227.83,708.52,288.0,629.4,2.34,1.0,12.15,1.03,33.01,0.7,1.0,0.98,1
11487,2025-09-22 17:54:20,2.12,6.0,5217.55,1380.0,6779.0,32.99,32.99,549.17,288.0,564.39,1.28,1.0,6.98,1.02,7.53,0.19,1.0,0.98,1
11488,2025-09-22 17:54:30,3.13,9.0,8958.56,1440.53,7143.06,68.05,68.05,579.33,288.0,579.58,1.43,1.0,7.78,1.02,9.78,0.24,1.0,0.98,1
11489,2025-09-22 17:54:40,4.15,12.0,14903.73,1619.49,7715.26,116.4,116.4,641.11,288.0,604.32,1.72,1.0,9.29,1.02,18.14,0.36,1.0,0.98,1
11490,2025-09-22 17:54:50,5.16,15.0,22032.78,1926.19,8305.29,178.29,178.29,704.6,288.0,633.45,2.09,1.0,11.23,1.03,25.53,0.51,1.0,0.98,1
11491,2025-09-22 17:55:00,6.15,18.0,30133.32,2303.01,8779.46,251.21,251.21,765.54,288.0,660.65,2.54,1.0,13.49,1.03,34.48,0.68,1.0,0.98,1
11492,2025-09-22 17:55:10,7.18,21.0,39921.12,2690.62,9059.57,338.82,338.82,836.8,288.0,691.63,3.04,1.0,15.99,1.04,46.23,0.92,1.0,0.98,1
11493,2025-09-22 17:55:20,8.22,24.0,54252.6,3108.46,9374.56,471.74,471.74,932.34,288.0,727.45,3.72,1.0,19.21,1.04,64.29,1.27,1.0,0.98,1
11494,2025-09-22 17:55:30,6.21,18.0,42488.85,2673.5,8538.82,363.87,363.87,842.53,288.0,685.37,3.13,1.0,16.17,1.04,52.27,1.05,1.0,0.98,1
11495,2025-09-22 17:55:40,4.18,12.0,26715.31,2106.44,7686.99,227.82,227.82,708.08,288.0,629.4,2.34,1.0,12.15,1.03,32.16,0.7,1.0,0.98,1
11496,2025-09-22 17:55:50,2.12,6.0,5254.82,1381.9,6782.8,33.01,33.01,548.77,288.0,564.4,1.29,1.0,6.98,1.02,6.69,0.19,1.0,0.98,1
11497,2025-09-22 17:56:00,3.13,9.0,8918.06,1440.03,7145.01,67.96,67.96,577.35,288.0,579.22,1.43,1.0,7.76,1.02,9.75,0.24,1.0,0.98,1
11498,2025-09-22 17:56:10,4.15,12.0,14903.82,1619.49,7717.02,116.41,116.41,640.23,288.0,604.15,1.72,1.0,9.28,1.02,18.1,0.36,1.0,0.98,1
11499,2025-09-22 17:56:20,5.16,15.0,22032.88,1926.19,8306.55,178.32,178.32,703.62,288.0,633.26,2.09,1.0,11.22,1.03,25.47,0.5,1.0,0.98,1
11500,2025-09-22 17:56:30,6.15,18.0,30133.15,2303.02,8780.26,251.27,251.27,764.5,288.0,660.46,2.54,1.0,13.48,1.03,34.41,0.68,1.0,0.98,1
11501,2025-09-22 17:56:40,7.18,21.0,39921.67,2690.65,9060.23,338.88,338.88,835.72,288.0,691.44,3.04,1.0,15.98,1.04,46.14,0.91,1.0,0.98,1
11502,2025-09-22 17:56:50,8.22,24.0,54253.25,3108.49,9375.21,471.87,471.87,931.34,288.0,727.28,3.72,1.0,19.19,1.04,64.2,1.27,1.0,0.98,1
11503,2025-09-22 17:57:00,6.21,18.0,42346.68,2674.92,8540.82,364.04,364.04,837.23,288.0,684.61,3.13,1.0,16.13,1.04,52.0,1.04,1.0,0.98,1
11504,2025-09-22 17:57:10,4.18,12.0,26476.42,2106.35,7688.68,227.7,227.7,700.26,288.0,628.21,2.33,1.0,12.09,1.03,32.07,0.69,1.0,0.98,1
11505,2025-09-22 17:57:20,2.12,6.0,5015.84,1381.81,6785.0,32.79,32.79,540.98,288.0,563.22,1.28,1.0,6.93,1.02,6.63,0.18,1.0,0.98,1
11506,2025-09-22 17:57:30,3.13,9.0,8822.18,1438.55,7146.33,67.68,67.68,573.92,288.0,578.63,1.43,1.0,7.73,1.02,9.88,0.24,1.0,0.98,1
11507,2025-09-22 17:57:40,4.15,12.0,14903.98,1619.49,7718.79,116.4,116.4,639.35,288.0,603.99,1.72,1.0,9.27,1.02,18.05,0.36,1.0,0.98,1
11508,2025-09-22 17:57:50,5.16,15.0,22033.04,1926.19,8307.82,178.31,178.31,702.63,288.0,633.07,2.09,1.0,11.21,1.03,25.41,0.5,1.0,0.98,1
11509,2025-09-22 17:58:00,6.15,18.0,30133.0,2303.02,8781.05,251.27,251.27,763.46,288.0,660.27,2.54,1.0,13.46,1.03,34.34,0.68,1.0,0.98,1
11510,2025-09-22 17:58:10,7.18,21.0,39921.96,2690.67,9060.89,338.88,338.88,834.65,288.0,691.25,3.04,1.0,15.96,1.04,46.06,0.91,1.0,0.98,1
11511,2025-09-22 17:58:20,8.22,24.0,54254.06,3108.51,9375.86,471.86,471.86,930.35,288.0,727.11,3.72,1.0,19.17,1.04,64.1,1.27,1.0,0.98,1
11512,2025-09-22 17:58:30,6.21,18.0,42596.38,2672.35,8540.61,363.87,363.87,844.29,288.0,685.48,3.13,1.0,16.16,1.04,52.54,1.05,1.0,0.98,1
11513,2025-09-22 17:58:40,4.18,12.0,26666.43,2102.7,7688.41,227.33,227.33,705.91,288.0,628.79,2.34,1.0,12.11,1.03,33.1,0.69,1.0,0.98,1
11514,2025-09-22 17:58:50,2.12,6.0,5205.28,1378.15,6785.23,32.44,32.44,546.66,288.0,563.81,1.28,1.0,6.95,1.02,7.69,0.19,1.0,0.98,1
11515,2025-09-22 17:59:00,3.13,9.0,8762.99,1437.48,7147.88,67.48,67.48,571.59,288.0,578.19,1.43,1.0,7.71,1.02,10.31,0.23,1.0,0.98,1
11516,2025-09-22 17:59:10,4.15,12.0,14904.05,1619.49,7720.55,116.4,116.4,638.47,288.0,603.83,1.72,1.0,9.26,1.02,18.01,0.36,1.0,0.98,1
11517,2025-09-22 17:59:20,5.16,15.0,22033.16,1926.19,8309.09,178.3,178.3,701.65,288.0,632.88,2.09,1.0,11.2,1.03,25.35,0.5,1.0,0.98,1
11518,2025-09-22 17:59:30,6.15,18.0,30132.89,2303.02,8781.85,251.23,251.23,762.43,288.0,660.07,2.54,1.0,13.45,1.03,34.27,0.68,1.0,0.98,1
11519,2025-09-22 17:59:40,7.18,21.0,39922.14,2690.68,9061.54,338.81,338.81,833.58,288.0,691.06,3.04,1.0,15.94,1.04,45.97,0.91,1.0,0.98,1
11520,2025-09-22 17:59:50,8.22,24.0,54254.57,3108.53,9376.5,471.77,471.77,929.35,288.0,726.94,3.72,1.0,19.15,1.04,64.01,1.27,1.0,0.98,1
11521,2025-09-22 18:00:00,6.21,18.0,42241.21,2674.77,8543.1,363.93,363.93,832.18,288.0,683.81,3.12,1.0,16.07,1.04,51.67,1.03,1.0,0.98,1
11522,2025-09-22 18:00:10,4.18,12.0,26197.37,2101.55,7689.18,226.77,226.77,691.85,288.0,626.58,2.32,1.0,12.0,1.03,34.02,0.68,1.0,0.98,1
11523,2025-09-22 18:00:20,2.12,6.0,4735.85,1377.01,6786.52,31.92,31.92,532.63,288.0,561.61,1.27,1.0,6.85,1.02,8.63,0.18,1.0,0.98,1
11524,2025-09-22 18:00:30,3.13,9.0,8649.56,1433.94,7147.8,66.82,66.82,568.73,288.0,577.49,1.42,1.0,7.68,1.02,12.04,0.23,1.0,0.98,1
11525,2025-09-22 18:00:40,4.15,12.0,14904.19,1619.49,7722.32,116.41,116.41,637.59,288.0,603.67,1.72,1.0,9.25,1.02,17.97,0.36,1.0,0.98,1
11526,2025-09-22 18:00:50,5.16,15.0,22033.31,1926.19,8310.36,178.32,178.32,700.67,288.0,632.69,2.09,1.0,11.19,1.03,25.3,0.5,1.0,0.98,1
11527,2025-09-22 18:01:00,6.15,18.0,30132.7,2303.03,8782.65,251.24,251.24,761.4,288.0,659.88,2.53,1.0,13.43,1.03,34.2,0.68,1.0,0.98,1
11528,2025-09-22 18:01:10,7.18,21.0,39922.21,2690.7,9062.2,338.83,338.83,832.52,288.0,690.87,3.04,1.0,15.93,1.04,45.89,0.91,1.0,0.98,1
11529,2025-09-22 18:01:20,8.22,24.0,54254.76,3108.54,9377.13,471.77,471.77,928.36,288.0,726.76,3.72,1.0,19.13,1.04,63.91,1.27,1.0,0.98,1
11530,2025-09-22 18:01:30,6.21,18.0,42522.48,2675.64,8545.25,364.0,364.0,839.32,288.0,684.89,3.13,1.0,16.11,1.04,51.52,1.04,1.0,0.98,1
11531,2025-09-22 18:01:40,4.18,12.0,26506.66,2098.18,7689.23,226.05,226.05,701.9,288.0,627.77,2.33,1.0,12.05,1.03,36.32,0.69,1.0,0.98,1
11532,2025-09-22 18:01:50,2.12,6.0,5045.01,1373.63,6787.08,31.2,31.2,542.71,288.0,562.81,1.28,1.0,6.91,1.02,10.95,0.19,1.0,0.98,1
11533,2025-09-22 18:02:00,3.13,9.0,8677.92,1429.7,7147.31,66.05,66.05,570.74,288.0,577.44,1.42,1.0,7.68,1.02,14.43,0.24,1.0,0.98,1
11534,2025-09-22 18:02:10,4.15,12.0,14904.26,1619.49,7724.08,116.41,116.41,636.72,288.0,603.51,1.72,1.0,9.24,1.02,17.92,0.35,1.0,0.98,1
11535,2025-09-22 18:02:20,5.16,15.0,22033.39,1926.19,8311.63,178.31,178.31,699.7,288.0,632.5,2.09,1.0,11.18,1.03,25.24,0.5,1.0,0.98,1
11536,2025-09-22 18:02:30,6.15,18.0,30132.52,2303.03,8783.45,251.24,251.24,760.37,288.0,659.69,2.53,1.0,13.42,1.03,34.13,0.68,1.0,0.98,1
11537,2025-09-22 18:02:40,7.18,21.0,39922.23,2690.71,9062.85,338.84,338.84,831.46,288.0,690.68,3.04,1.0,15.91,1.04,45.8,0.91,1.0,0.98,1
11538,2025-09-22 18:02:50,8.22,24.0,54254.91,3108.56,9377.76,471.78,471.78,927.37,288.0,726.59,3.72,1.0,19.11,1.04,63.81,1.26,1.0,0.98,1
11539,2025-09-22 18:03:00,6.21,18.0,42131.35,2673.37,8544.57,363.86,363.86,827.13,288.0,682.95,3.12,1.0,16.01,1.04,51.41,1.03,1.0,0.98,1
11540,2025-09-22 18:03:10,4.18,12.0,26347.46,2092.84,7687.3,225.37,225.37,698.02,288.0,626.84,2.32,1.0,12.0,1.03,38.35,0.69,1.0,0.98,1
11541,2025-09-22 18:03:20,2.12,6.0,4885.67,1368.29,6785.66,30.52,30.52,538.87,288.0,561.88,1.27,1.0,6.87,1.02,13.01,0.19,1.0,0.98,1
11542,2025-09-22 18:03:30,3.13,9.0,8910.12,1426.64,7147.69,65.52,65.52,578.15,288.0,578.29,1.43,1.0,7.72,1.02,16.51,0.25,1.0,0.98,1
11543,2025-09-22 18:03:40,4.15,12.0,14904.41,1619.49,7725.85,116.41,116.41,635.85,288.0,603.35,1.72,1.0,9.23,1.02,17.88,0.35,1.0,0.98,1
11544,2025-09-22 18:03:50,5.16,15.0,22033.59,1926.19,8312.9,178.32,178.32,698.72,288.0,632.32,2.09,1.0,11.17,1.03,25.18,0.5,1.0,0.98,1
11545,2025-09-22 18:04:00,6.15,18.0,30132.47,2303.04,8784.25,251.26,251.26,759.35,288.0,659.5,2.53,1.0,13.41,1.03,34.06,0.67,1.0,0.98,1
11546,2025-09-22 18:04:10,7.18,21.0,39922.25,2690.72,9063.5,338.89,338.89,830.4,288.0,690.49,3.04,1.0,15.89,1.04,45.72,0.91,1.0,0.98,1
11547,2025-09-22 18:04:20,8.22,24.0,54255.26,3108.57,9378.39,471.79,471.79,926.38,288.0,726.42,3.72,1.0,19.08,1.04,63.72,1.26,1.0,0.98,1
11548,2025-09-22 18:04:30,6.21,18.0,42065.9,2671.59,8544.56,363.75,363.75,824.46,288.0,682.45,3.11,1.0,15.98,1.04,51.55,1.02,1.0,0.98,1
11549,2025-09-22 18:04:40,4.18,12.0,26526.3,2090.3,7687.59,225.1,225.1,702.68,288.0,627.34,2.33,1.0,12.02,1.03,39.34,0.69,1.0,0.98,1
11550,2025-09-22 18:04:50,2.12,6.0,5064.14,1365.75,6786.47,30.29,30.29,543.56,288.0,562.39,1.27,1.0,6.89,1.02,14.02,0.19,1.0,0.98,1
11551,2025-09-22 18:05:00,3.13,9.0,9154.64,1425.89,7149.6,65.39,65.39,584.58,288.0,579.13,1.44,1.0,7.75,1.02,17.31,0.26,1.0,0.98,1
11552,2025-09-22 18:05:10,4.15,12.0,14904.53,1619.49,7727.62,116.41,116.41,634.98,288.0,603.19,1.72,1.0,9.22,1.02,17.83,0.35,1.0,0.98,1
11553,2025-09-22 18:05:20,5.16,15.0,22033.72,1926.2,8314.18,178.3,178.3,697.75,288.0,632.13,2.09,1.0,11.15,1.03,25.13,0.5,1.0,0.98,1
11554,2025-09-22 18:05:30,6.15,18.0,30132.35,2303.04,8785.04,251.24,251.24,758.33,288.0,659.31,2.53,1.0,13.39,1.03,33.99,0.67,1.0,0.98,1
11555,2025-09-22 18:05:40,7.18,21.0,39922.2,2690.73,9064.14,338.84,338.84,829.34,288.0,690.3,3.04,1.0,15.87,1.04,45.64,0.9,1.0,0.98,1
11556,2025-09-22 18:05:50,8.22,24.0,54255.55,3108.58,9379.02,471.86,471.86,925.4,288.0,726.26,3.71,1.0,19.06,1.04,63.62,1.26,1.0,0.98,1
11557,2025-09-22 18:06:00,6.21,18.0,42084.75,2673.65,8547.2,363.94,363.94,823.8,288.0,682.4,3.11,1.0,15.96,1.04,51.06,1.02,1.0,0.98,1
11558,2025-09-22 18:06:10,4.18,12.0,26834.51,2092.91,7691.31,225.44,225.44,709.82,288.0,628.41,2.34,1.0,12.06,1.03,38.8,0.7,1.0,0.98,1
11559,2025-09-22 18:06:20,2.12,6.0,5372.04,1368.36,6790.71,30.52,30.52,550.73,288.0,563.47,1.28,1.0,6.94,1.02,13.51,0.2,1.0,0.98,1
11560,2025-09-22 18:06:30,3.13,9.0,9444.25,1426.45,7152.3,65.5,65.5,591.47,288.0,580.1,1.44,1.0,7.8,1.02,17.2,0.27,1.0,0.98,1
11561,2025-09-22 18:06:40,4.15,12.0,14904.58,1619.5,7729.39,116.41,116.41,634.12,288.0,603.03,1.72,1.0,9.21,1.02,17.79,0.35,1.0,0.98,1
11562,2025-09-22 18:06:50,5.16,15.0,22033.74,1926.2,8315.45,178.3,178.3,696.79,288.0,631.94,2.09,1.0,11.14,1.03,25.07,0.5,1.0,0.98,1
11563,2025-09-22 18:07:00,6.15,18.0,30132.1,2303.04,8785.84,251.21,251.21,757.31,288.0,659.12,2.53,1.0,13.38,1.03,33.92,0.67,1.0,0.98,1
11564,2025-09-22 18:07:10,7.18,21.0,39922.11,2690.74,9064.79,338.81,338.81,828.29,288.0,690.11,3.04,1.0,15.86,1.04,45.55,0.9,1.0,0.98,1
11565,2025-09-22 18:07:20,8.22,24.0,54255.69,3108.59,9379.64,471.83,471.83,924.42,288.0,726.09,3.71,1.0,19.04,1.04,63.53,1.26,1.0,0.98,1
11566,2025-09-22 18:07:30,6.21,18.0,42034.61,2672.75,8547.78,363.89,363.89,821.46,288.0,681.99,3.11,1.0,15.94,1.04,50.95,1.02,1.0,0.99,1
11567,2025-09-22 18:07:40,4.18,12.0,27031.63,2093.58,7693.61,225.67,225.67,713.68,288.0,628.97,2.34,1.0,12.08,1.03,38.36,0.71,1.0,0.99,1
11568,2025-09-22 18:07:50,2.12,6.0,5568.92,1369.04,6793.53,30.75,30.75,554.62,288.0,564.03,1.29,1.0,6.97,1.02,13.1,0.21,1.0,0.99,1
11569,2025-09-22 18:08:00,3.13,9.0,9691.69,1428.03,7155.64,65.79,65.79,596.77,288.0,580.91,1.45,1.0,7.83,1.02,16.81,0.27,1.0,0.99,1
11570,2025-09-22 18:08:10,4.15,12.0,14904.81,1619.5,7731.16,116.41,116.41,633.25,288.0,602.87,1.72,1.0,9.21,1.02,17.75,0.35,1.0,0.99,1
11571,2025-09-22 18:08:20,5.16,15.0,22033.96,1926.2,8316.73,178.31,178.31,695.82,288.0,631.76,2.09,1.0,11.13,1.03,25.01,0.5,1.0,0.99,1
11572,2025-09-22 18:08:30,6.15,18.0,30132.06,2303.05,8786.64,251.2,251.2,756.3,288.0,658.93,2.53,1.0,13.36,1.03,33.85,0.67,1.0,0.99,1
11573,2025-09-22 18:08:40,7.18,21.0,39922.03,2690.75,9065.44,338.82,338.82,827.24,288.0,689.93,3.04,1.0,15.84,1.04,45.47,0.9,1.0,0.99,1
11574,2025-09-22 18:08:50,8.22,24.0,54255.89,3108.6,9380.27,471.85,471.85,923.44,288.0,725.92,3.71,1.0,19.02,1.04,63.43,1.26,1.0,0.99,1
11575,2025-09-22 18:09:00,6.21,18.0,42443.62,2665.59,8544.79,363.52,363.52,835.8,288.0,683.62,3.12,1.0,16.0,1.04,55.01,1.04,1.0,0.99,1
11576,2025-09-22 18:09:10,4.18,12.0,27473.54,2086.76,7691.5,225.33,225.33,728.84,288.0,630.73,2.36,1.0,12.15,1.03,42.26,0.73,1.0,0.99,1
11577,2025-09-22 18:09:20,2.12,6.0,6010.56,1362.21,6791.94,30.41,30.41,569.81,288.0,565.8,1.3,1.0,7.04,1.02,17.02,0.23,1.0,0.99,1
11578,2025-09-22 18:09:30,3.13,9.0,9724.77,1428.36,7158.15,65.85,65.85,596.69,288.0,580.87,1.45,1.0,7.83,1.02,16.6,0.27,1.0,0.99,1
11579,2025-09-22 18:09:40,4.15,12.0,14904.96,1619.5,7732.93,116.41,116.41,632.39,288.0,602.71,1.72,1.0,9.2,1.02,17.7,0.35,1.0,0.99,1
11580,2025-09-22 18:09:50,5.16,15.0,22034.12,1926.2,8318.01,178.3,178.3,694.86,288.0,631.57,2.09,1.0,11.12,1.03,24.96,0.49,1.0,0.99,1
11581,2025-09-22 18:10:00,6.15,18.0,30131.96,2303.05,8787.44,251.21,251.21,755.29,288.0,658.74,2.53,1.0,13.35,1.03,33.78,0.67,1.0,0.99,1
11582,2025-09-22 18:10:10,7.18,21.0,39921.91,2690.75,9066.09,338.79,338.79,826.19,288.0,689.74,3.04,1.0,15.82,1.04,45.38,0.9,1.0,0.99,1
11583,2025-09-22 18:10:20,8.22,24.0,54256.08,3108.6,9380.89,471.76,471.76,922.47,288.0,725.75,3.71,1.0,19.0,1.04,63.34,1.25,1.0,0.99,1
11584,2025-09-22 18:10:30,6.21,18.0,42779.6,2676.09,8553.28,364.02,364.02,840.89,288.0,684.97,3.14,1.0,16.05,1.04,50.6,1.04,1.0,0.99,1
11585,2025-09-22 18:10:40,4.18,12.0,27734.91,2096.62,7700.26,225.76,225.76,732.24,288.0,631.78,2.37,1.0,12.19,1.03,38.01,0.73,1.0,0.99,1
11586,2025-09-22 18:10:50,2.12,6.0,6271.61,1372.07,6801.23,30.9,30.9,573.24,288.0,566.86,1.32,1.0,7.09,1.02,12.79,0.23,1.0,0.99,1
11587,2025-09-22 18:11:00,3.13,9.0,9650.24,1427.73,7160.04,65.73,65.73,594.1,288.0,580.43,1.45,1.0,7.81,1.02,16.69,0.27,1.0,0.99,1
11588,2025-09-22 18:11:10,4.15,12.0,14905.08,1619.5,7734.71,116.43,116.43,631.53,288.0,602.55,1.72,1.0,9.19,1.02,17.66,0.35,1.0,0.99,1
11589,2025-09-22 18:11:20,5.16,15.0,22034.26,1926.2,8319.28,178.33,178.33,693.9,288.0,631.38,2.09,1.0,11.11,1.03,24.9,0.49,1.0,0.99,1
11590,2025-09-22 18:11:30,6.15,18.0,30131.91,2303.05,8788.25,251.26,251.26,754.28,288.0,658.55,2.53,1.0,13.34,1.03,33.71,0.67,1.0,0.99,1
